product_number,department_desc,discount,date_of_order,orders
1584,MENS OWN BRAND BOTTOMS,0.0,2023-02-28,0
2298,MENS BRANDED CLOTHING,0.0,2022-01-01,0
2298,MENS BRANDED CLOTHING,0.0,2022-01-02,15
2298,MENS BRANDED CLOTHING,0.0,2022-01-03,15
2298,MENS BRANDED CLOTHING,0.0,2022-01-04,20
2298,MENS BRANDED CLOTHING,0.0,2022-01-05,15
2298,MENS BRANDED CLOTHING,0.0,2022-01-06,15
2298,MENS BRANDED CLOTHING,0.0,2022-01-07,10
2298,MENS BRANDED CLOTHING,0.0,2022-01-08,15
2298,MENS BRANDED CLOTHING,0.0,2022-01-09,35
2298,MENS BRANDED CLOTHING,0.0,2022-01-10,60
2298,MENS BRANDED CLOTHING,0.0,2022-01-11,65
2298,MENS BRANDED CLOTHING,0.0,2022-01-12,40
2298,MENS BRANDED CLOTHING,0.0,2022-01-13,90
2298,MENS BRANDED CLOTHING,0.0,2022-01-14,40
2298,MENS BRANDED CLOTHING,0.0,2022-01-15,65
2298,MENS BRANDED CLOTHING,0.0,2022-01-16,80
2298,MENS BRANDED CLOTHING,0.0,2022-01-25,110
2298,MENS BRANDED CLOTHING,0.0,2022-01-26,105
2298,MENS BRANDED CLOTHING,0.0,2022-01-27,105
2298,MENS BRANDED CLOTHING,0.0,2022-01-28,75
2298,MENS BRANDED CLOTHING,0.0,2022-01-29,115
2298,MENS BRANDED CLOTHING,0.0,2022-01-30,105
2298,MENS BRANDED CLOTHING,40.0,2022-02-05,105
2298,MENS BRANDED CLOTHING,40.0,2022-02-08,105
2298,MENS BRANDED CLOTHING,40.0,2022-02-10,90
2298,MENS BRANDED CLOTHING,0.0,2022-02-11,50
2298,MENS BRANDED CLOTHING,0.0,2022-02-12,35
2298,MENS BRANDED CLOTHING,0.0,2022-02-13,50
2298,MENS BRANDED CLOTHING,0.0,2022-02-14,50
2298,MENS BRANDED CLOTHING,0.0,2022-02-15,15
2298,MENS BRANDED CLOTHING,0.0,2022-02-16,40
2298,MENS BRANDED CLOTHING,0.0,2022-02-17,55
2298,MENS BRANDED CLOTHING,0.0,2022-02-18,25
2298,MENS BRANDED CLOTHING,0.0,2022-02-19,15
2298,MENS BRANDED CLOTHING,0.0,2022-02-20,60
2298,MENS BRANDED CLOTHING,0.0,2022-02-21,30
2298,MENS BRANDED CLOTHING,0.0,2022-02-22,60
2298,MENS BRANDED CLOTHING,0.0,2022-02-23,75
2298,MENS BRANDED CLOTHING,0.0,2022-02-24,5
2298,MENS BRANDED CLOTHING,0.0,2022-02-25,25
2298,MENS BRANDED CLOTHING,0.0,2022-02-26,30
2298,MENS BRANDED CLOTHING,0.0,2022-02-27,35
2298,MENS BRANDED CLOTHING,0.0,2022-02-28,45
2298,MENS BRANDED CLOTHING,0.0,2022-03-01,20
2298,MENS BRANDED CLOTHING,0.0,2022-03-02,30
2298,MENS BRANDED CLOTHING,0.0,2022-03-03,55
2298,MENS BRANDED CLOTHING,0.0,2022-03-04,20
2298,MENS BRANDED CLOTHING,0.0,2022-03-05,25
2298,MENS BRANDED CLOTHING,0.0,2022-03-06,25
2298,MENS BRANDED CLOTHING,0.0,2022-03-07,10
2298,MENS BRANDED CLOTHING,0.0,2022-03-08,30
2298,MENS BRANDED CLOTHING,0.0,2022-03-09,20
2298,MENS BRANDED CLOTHING,0.0,2022-03-10,25
2298,MENS BRANDED CLOTHING,0.0,2022-03-11,30
2298,MENS BRANDED CLOTHING,0.0,2022-03-12,15
2298,MENS BRANDED CLOTHING,0.0,2022-03-13,35
2298,MENS BRANDED CLOTHING,40.0,2022-03-14,105
2298,MENS BRANDED CLOTHING,40.0,2022-03-17,100
2298,MENS BRANDED CLOTHING,40.0,2022-03-18,65
2298,MENS BRANDED CLOTHING,40.0,2022-03-19,95
2298,MENS BRANDED CLOTHING,40.0,2022-03-20,95
2298,MENS BRANDED CLOTHING,40.0,2022-03-21,60
2298,MENS BRANDED CLOTHING,0.0,2022-03-22,20
2298,MENS BRANDED CLOTHING,0.0,2022-03-23,15
2298,MENS BRANDED CLOTHING,0.0,2022-03-24,25
2298,MENS BRANDED CLOTHING,0.0,2022-03-25,30
2298,MENS BRANDED CLOTHING,0.0,2022-03-26,35
2298,MENS BRANDED CLOTHING,0.0,2022-03-27,60
2298,MENS BRANDED CLOTHING,0.0,2022-03-28,60
2298,MENS BRANDED CLOTHING,0.0,2022-03-29,70
2298,MENS BRANDED CLOTHING,0.0,2022-03-30,30
2298,MENS BRANDED CLOTHING,0.0,2022-03-31,20
2298,MENS BRANDED CLOTHING,0.0,2022-04-01,15
2298,MENS BRANDED CLOTHING,0.0,2022-04-02,20
2298,MENS BRANDED CLOTHING,0.0,2022-04-03,20
2298,MENS BRANDED CLOTHING,0.0,2022-04-04,20
2298,MENS BRANDED CLOTHING,0.0,2022-04-05,40
2298,MENS BRANDED CLOTHING,0.0,2022-04-06,20
2298,MENS BRANDED CLOTHING,0.0,2022-04-07,40
2298,MENS BRANDED CLOTHING,0.0,2022-04-08,5
2298,MENS BRANDED CLOTHING,0.0,2022-04-09,5
2298,MENS BRANDED CLOTHING,0.0,2022-04-10,25
2298,MENS BRANDED CLOTHING,0.0,2022-04-11,60
2298,MENS BRANDED CLOTHING,0.0,2022-04-12,80
2298,MENS BRANDED CLOTHING,0.0,2022-04-14,105
2298,MENS BRANDED CLOTHING,0.0,2022-04-16,55
2298,MENS BRANDED CLOTHING,0.0,2022-04-17,100
2298,MENS BRANDED CLOTHING,0.0,2022-04-18,110
2298,MENS BRANDED CLOTHING,0.0,2022-04-19,80
2298,MENS BRANDED CLOTHING,0.0,2022-04-21,95
2298,MENS BRANDED CLOTHING,0.0,2022-04-22,95
2298,MENS BRANDED CLOTHING,0.0,2022-04-23,105
2298,MENS BRANDED CLOTHING,0.0,2022-04-26,100
2298,MENS BRANDED CLOTHING,0.0,2022-04-28,70
2298,MENS BRANDED CLOTHING,0.0,2022-04-29,80
2298,MENS BRANDED CLOTHING,0.0,2022-04-30,85
2298,MENS BRANDED CLOTHING,0.0,2022-05-01,95
2298,MENS BRANDED CLOTHING,0.0,2022-05-02,75
2298,MENS BRANDED CLOTHING,0.0,2022-05-03,85
2298,MENS BRANDED CLOTHING,0.0,2022-05-04,35
2298,MENS BRANDED CLOTHING,0.0,2022-05-05,65
2298,MENS BRANDED CLOTHING,0.0,2022-05-06,105
2298,MENS BRANDED CLOTHING,0.0,2022-05-07,65
2298,MENS BRANDED CLOTHING,0.0,2022-05-09,90
2298,MENS BRANDED CLOTHING,0.0,2022-05-11,75
2298,MENS BRANDED CLOTHING,0.0,2022-05-12,90
2298,MENS BRANDED CLOTHING,0.0,2022-05-13,105
2298,MENS BRANDED CLOTHING,0.0,2022-05-14,85
2298,MENS BRANDED CLOTHING,0.0,2022-05-15,85
2298,MENS BRANDED CLOTHING,0.0,2022-05-16,105
2298,MENS BRANDED CLOTHING,0.0,2022-05-17,90
2298,MENS BRANDED CLOTHING,0.0,2022-05-18,100
2298,MENS BRANDED CLOTHING,0.0,2022-05-19,105
2298,MENS BRANDED CLOTHING,0.0,2022-05-20,70
2298,MENS BRANDED CLOTHING,0.0,2022-05-21,65
2298,MENS BRANDED CLOTHING,0.0,2022-05-22,105
2298,MENS BRANDED CLOTHING,0.0,2022-05-23,60
2298,MENS BRANDED CLOTHING,0.0,2022-05-24,25
2298,MENS BRANDED CLOTHING,0.0,2022-05-25,15
2298,MENS BRANDED CLOTHING,0.0,2022-05-26,30
2298,MENS BRANDED CLOTHING,0.0,2022-05-27,55
2298,MENS BRANDED CLOTHING,0.0,2022-05-28,25
2298,MENS BRANDED CLOTHING,0.0,2022-05-29,35
2298,MENS BRANDED CLOTHING,0.0,2022-05-30,20
2298,MENS BRANDED CLOTHING,0.0,2022-05-31,20
2298,MENS BRANDED CLOTHING,0.0,2022-06-01,25
2298,MENS BRANDED CLOTHING,0.0,2022-06-02,10
2298,MENS BRANDED CLOTHING,0.0,2022-06-03,5
2298,MENS BRANDED CLOTHING,0.0,2022-06-04,5
2298,MENS BRANDED CLOTHING,0.0,2022-06-05,10
2298,MENS BRANDED CLOTHING,0.0,2022-06-06,10
2298,MENS BRANDED CLOTHING,0.0,2022-06-07,20
2298,MENS BRANDED CLOTHING,0.0,2022-06-08,30
2298,MENS BRANDED CLOTHING,0.0,2022-06-10,100
2298,MENS BRANDED CLOTHING,0.0,2022-06-17,115
2298,MENS BRANDED CLOTHING,0.0,2022-06-22,105
2298,MENS BRANDED CLOTHING,0.0,2022-06-25,120
2298,MENS BRANDED CLOTHING,0.0,2022-07-01,95
2298,MENS BRANDED CLOTHING,0.0,2022-07-03,120
2298,MENS BRANDED CLOTHING,0.0,2022-07-05,115
2298,MENS BRANDED CLOTHING,0.0,2022-07-08,75
2298,MENS BRANDED CLOTHING,0.0,2022-07-15,110
2298,MENS BRANDED CLOTHING,0.0,2022-07-19,115
2298,MENS BRANDED CLOTHING,0.0,2022-07-21,75
2298,MENS BRANDED CLOTHING,0.0,2022-07-23,80
2298,MENS BRANDED CLOTHING,0.0,2022-07-26,105
2298,MENS BRANDED CLOTHING,0.0,2022-07-28,70
2298,MENS BRANDED CLOTHING,0.0,2022-07-29,55
2298,MENS BRANDED CLOTHING,0.0,2022-07-30,55
2298,MENS BRANDED CLOTHING,0.0,2022-07-31,105
2298,MENS BRANDED CLOTHING,0.0,2022-08-01,110
2298,MENS BRANDED CLOTHING,0.0,2022-08-02,110
2298,MENS BRANDED CLOTHING,0.0,2022-08-03,80
2298,MENS BRANDED CLOTHING,0.0,2022-08-06,55
2298,MENS BRANDED CLOTHING,0.0,2022-08-07,115
2298,MENS BRANDED CLOTHING,0.0,2022-08-08,85
2298,MENS BRANDED CLOTHING,0.0,2022-08-11,110
2298,MENS BRANDED CLOTHING,0.0,2022-08-12,80
2298,MENS BRANDED CLOTHING,0.0,2022-08-13,105
2298,MENS BRANDED CLOTHING,0.0,2022-08-15,55
2298,MENS BRANDED CLOTHING,0.0,2022-08-17,65
2298,MENS BRANDED CLOTHING,0.0,2022-08-18,85
2298,MENS BRANDED CLOTHING,0.0,2022-08-19,55
2298,MENS BRANDED CLOTHING,0.0,2022-08-20,40
2298,MENS BRANDED CLOTHING,0.0,2022-08-21,45
2298,MENS BRANDED CLOTHING,0.0,2022-08-22,60
2298,MENS BRANDED CLOTHING,0.0,2022-08-23,25
2298,MENS BRANDED CLOTHING,0.0,2022-08-24,50
2298,MENS BRANDED CLOTHING,0.0,2022-08-25,30
2298,MENS BRANDED CLOTHING,0.0,2022-08-26,15
2298,MENS BRANDED CLOTHING,0.0,2022-08-27,35
2298,MENS BRANDED CLOTHING,0.0,2022-08-28,30
2298,MENS BRANDED CLOTHING,0.0,2022-08-29,40
2298,MENS BRANDED CLOTHING,0.0,2022-08-30,0
2298,MENS BRANDED CLOTHING,0.0,2022-08-31,15
2298,MENS BRANDED CLOTHING,0.0,2022-09-01,15
2298,MENS BRANDED CLOTHING,0.0,2022-09-02,30
2298,MENS BRANDED CLOTHING,0.0,2022-09-03,35
2298,MENS BRANDED CLOTHING,0.0,2022-09-04,5
2298,MENS BRANDED CLOTHING,0.0,2022-09-05,40
2298,MENS BRANDED CLOTHING,0.0,2022-09-06,30
2298,MENS BRANDED CLOTHING,0.0,2022-09-07,25
2298,MENS BRANDED CLOTHING,0.0,2022-09-08,15
2298,MENS BRANDED CLOTHING,0.0,2022-09-09,15
2298,MENS BRANDED CLOTHING,0.0,2022-09-10,15
2298,MENS BRANDED CLOTHING,0.0,2022-09-11,0
2298,MENS BRANDED CLOTHING,0.0,2022-09-12,15
2298,MENS BRANDED CLOTHING,0.0,2022-09-13,15
2298,MENS BRANDED CLOTHING,0.0,2022-09-14,35
2298,MENS BRANDED CLOTHING,0.0,2022-09-15,5
2298,MENS BRANDED CLOTHING,0.0,2022-09-16,10
2298,MENS BRANDED CLOTHING,0.0,2022-09-17,5
2298,MENS BRANDED CLOTHING,0.0,2022-09-18,15
2298,MENS BRANDED CLOTHING,0.0,2022-09-19,15
2298,MENS BRANDED CLOTHING,0.0,2022-09-20,15
2298,MENS BRANDED CLOTHING,0.0,2022-09-21,5
2298,MENS BRANDED CLOTHING,0.0,2022-09-22,0
2298,MENS BRANDED CLOTHING,0.0,2022-09-23,5
2298,MENS BRANDED CLOTHING,0.0,2022-09-24,5
2298,MENS BRANDED CLOTHING,0.0,2022-09-25,0
2298,MENS BRANDED CLOTHING,0.0,2022-09-26,10
2298,MENS BRANDED CLOTHING,0.0,2022-09-27,0
2298,MENS BRANDED CLOTHING,0.0,2022-09-28,5
2298,MENS BRANDED CLOTHING,0.0,2022-09-29,0
2298,MENS BRANDED CLOTHING,0.0,2022-09-30,10
2298,MENS BRANDED CLOTHING,0.0,2022-10-01,0
2298,MENS BRANDED CLOTHING,0.0,2022-10-02,10
2298,MENS BRANDED CLOTHING,0.0,2022-10-03,5
2298,MENS BRANDED CLOTHING,0.0,2022-10-04,5
2298,MENS BRANDED CLOTHING,0.0,2022-10-05,10
2298,MENS BRANDED CLOTHING,0.0,2022-10-06,20
2298,MENS BRANDED CLOTHING,0.0,2022-10-07,15
2298,MENS BRANDED CLOTHING,0.0,2022-10-08,25
2298,MENS BRANDED CLOTHING,0.0,2022-10-09,15
2298,MENS BRANDED CLOTHING,0.0,2022-10-10,20
2298,MENS BRANDED CLOTHING,0.0,2022-10-11,20
2298,MENS BRANDED CLOTHING,0.0,2022-10-12,30
2298,MENS BRANDED CLOTHING,0.0,2022-10-13,30
2298,MENS BRANDED CLOTHING,0.0,2022-10-14,15
2298,MENS BRANDED CLOTHING,0.0,2022-10-15,25
2298,MENS BRANDED CLOTHING,0.0,2022-10-16,30
2298,MENS BRANDED CLOTHING,0.0,2022-10-17,35
2298,MENS BRANDED CLOTHING,50.0,2022-10-24,110
2298,MENS BRANDED CLOTHING,0.0,2022-11-09,100
2298,MENS BRANDED CLOTHING,0.0,2022-11-24,120
2298,MENS BRANDED CLOTHING,0.0,2022-11-26,85
2298,MENS BRANDED CLOTHING,0.0,2022-11-29,40
2298,MENS BRANDED CLOTHING,10.0,2022-12-01,85
2298,MENS BRANDED CLOTHING,10.0,2022-12-02,55
2298,MENS BRANDED CLOTHING,10.0,2022-12-03,50
2298,MENS BRANDED CLOTHING,10.0,2022-12-04,85
2298,MENS BRANDED CLOTHING,10.0,2022-12-05,60
2298,MENS BRANDED CLOTHING,10.0,2022-12-06,85
2298,MENS BRANDED CLOTHING,10.0,2022-12-07,65
2298,MENS BRANDED CLOTHING,10.0,2022-12-08,55
2298,MENS BRANDED CLOTHING,10.0,2022-12-09,45
2298,MENS BRANDED CLOTHING,10.0,2022-12-10,60
2298,MENS BRANDED CLOTHING,10.0,2022-12-11,50
2298,MENS BRANDED CLOTHING,10.0,2022-12-12,80
2298,MENS BRANDED CLOTHING,10.0,2022-12-13,30
2298,MENS BRANDED CLOTHING,10.0,2022-12-14,70
2298,MENS BRANDED CLOTHING,10.0,2022-12-15,55
2298,MENS BRANDED CLOTHING,10.0,2022-12-16,35
2298,MENS BRANDED CLOTHING,10.0,2022-12-17,65
2298,MENS BRANDED CLOTHING,10.0,2022-12-18,65
2298,MENS BRANDED CLOTHING,10.0,2022-12-19,40
2298,MENS BRANDED CLOTHING,10.0,2022-12-20,25
2298,MENS BRANDED CLOTHING,10.0,2022-12-21,50
2298,MENS BRANDED CLOTHING,10.0,2022-12-22,15
2298,MENS BRANDED CLOTHING,10.0,2022-12-23,20
2298,MENS BRANDED CLOTHING,10.0,2022-12-24,10
2298,MENS BRANDED CLOTHING,10.0,2022-12-25,5
2298,MENS BRANDED CLOTHING,10.0,2022-12-26,15
2298,MENS BRANDED CLOTHING,10.0,2022-12-27,25
2298,MENS BRANDED CLOTHING,10.0,2022-12-28,10
2298,MENS BRANDED CLOTHING,10.0,2022-12-29,25
2298,MENS BRANDED CLOTHING,10.0,2022-12-30,20
2298,MENS BRANDED CLOTHING,10.0,2022-12-31,20
2298,MENS BRANDED CLOTHING,10.0,2023-01-01,10
2298,MENS BRANDED CLOTHING,10.0,2023-01-02,20
2298,MENS BRANDED CLOTHING,10.0,2023-01-03,20
2298,MENS BRANDED CLOTHING,10.0,2023-01-04,25
2298,MENS BRANDED CLOTHING,10.0,2023-01-05,30
2298,MENS BRANDED CLOTHING,10.0,2023-01-06,20
2298,MENS BRANDED CLOTHING,10.0,2023-01-07,20
2298,MENS BRANDED CLOTHING,10.0,2023-01-08,40
2298,MENS BRANDED CLOTHING,10.0,2023-01-09,10
2298,MENS BRANDED CLOTHING,10.0,2023-01-10,30
2298,MENS BRANDED CLOTHING,10.0,2023-01-11,10
2298,MENS BRANDED CLOTHING,10.0,2023-01-12,10
2298,MENS BRANDED CLOTHING,10.0,2023-01-13,30
2298,MENS BRANDED CLOTHING,26.67,2023-01-14,70
2298,MENS BRANDED CLOTHING,26.67,2023-01-15,70
2298,MENS BRANDED CLOTHING,26.67,2023-01-16,35
2298,MENS BRANDED CLOTHING,26.67,2023-01-17,40
2298,MENS BRANDED CLOTHING,26.67,2023-01-18,60
2298,MENS BRANDED CLOTHING,26.67,2023-01-19,40
2298,MENS BRANDED CLOTHING,26.67,2023-01-20,20
2298,MENS BRANDED CLOTHING,26.67,2023-01-21,40
2298,MENS BRANDED CLOTHING,26.67,2023-01-22,75
2298,MENS BRANDED CLOTHING,0.0,2023-01-23,10
2298,MENS BRANDED CLOTHING,0.0,2023-01-24,10
2298,MENS BRANDED CLOTHING,0.0,2023-01-25,10
2298,MENS BRANDED CLOTHING,0.0,2023-01-26,15
2298,MENS BRANDED CLOTHING,0.0,2023-01-27,10
2298,MENS BRANDED CLOTHING,0.0,2023-01-28,25
2298,MENS BRANDED CLOTHING,0.0,2023-01-29,25
2298,MENS BRANDED CLOTHING,0.0,2023-01-30,20
2298,MENS BRANDED CLOTHING,0.0,2023-01-31,20
2298,MENS BRANDED CLOTHING,0.0,2023-02-01,30
2298,MENS BRANDED CLOTHING,0.0,2023-02-02,35
2298,MENS BRANDED CLOTHING,0.0,2023-02-03,20
2298,MENS BRANDED CLOTHING,0.0,2023-02-04,0
2298,MENS BRANDED CLOTHING,0.0,2023-02-05,20
2298,MENS BRANDED CLOTHING,0.0,2023-02-06,20
2298,MENS BRANDED CLOTHING,0.0,2023-02-07,25
2298,MENS BRANDED CLOTHING,0.0,2023-02-08,50
2298,MENS BRANDED CLOTHING,10.0,2023-02-09,35
2298,MENS BRANDED CLOTHING,10.0,2023-02-10,40
2298,MENS BRANDED CLOTHING,10.0,2023-02-11,50
2298,MENS BRANDED CLOTHING,10.0,2023-02-12,45
2298,MENS BRANDED CLOTHING,10.0,2023-02-13,45
2298,MENS BRANDED CLOTHING,10.0,2023-02-14,30
2298,MENS BRANDED CLOTHING,10.0,2023-02-15,90
2298,MENS BRANDED CLOTHING,10.0,2023-02-16,65
2298,MENS BRANDED CLOTHING,10.0,2023-02-17,40
2298,MENS BRANDED CLOTHING,10.0,2023-02-18,50
2298,MENS BRANDED CLOTHING,10.0,2023-02-19,90
2298,MENS BRANDED CLOTHING,10.0,2023-02-20,60
2298,MENS BRANDED CLOTHING,10.0,2023-02-21,35
2298,MENS BRANDED CLOTHING,10.0,2023-02-22,90
2298,MENS BRANDED CLOTHING,10.0,2023-02-23,75
2298,MENS BRANDED CLOTHING,10.0,2023-02-24,70
2298,MENS BRANDED CLOTHING,10.0,2023-02-25,90
2298,MENS BRANDED CLOTHING,10.0,2023-02-26,80
2298,MENS BRANDED CLOTHING,10.0,2023-02-27,110
2298,MENS BRANDED CLOTHING,10.0,2023-02-28,45
2320,MENS OWN BRAND BOTTOMS,3.85,2022-01-01,11
2320,MENS OWN BRAND BOTTOMS,3.85,2022-01-02,23
2320,MENS OWN BRAND BOTTOMS,3.85,2022-01-03,40
2320,MENS OWN BRAND BOTTOMS,3.85,2022-01-04,23
2320,MENS OWN BRAND BOTTOMS,3.85,2022-01-05,11
2320,MENS OWN BRAND BOTTOMS,3.85,2022-01-06,63
2320,MENS OWN BRAND BOTTOMS,3.85,2022-01-07,34
2320,MENS OWN BRAND BOTTOMS,3.85,2022-01-08,17
2320,MENS OWN BRAND BOTTOMS,3.85,2022-01-09,17
2320,MENS OWN BRAND BOTTOMS,13.46,2022-01-10,40
2320,MENS OWN BRAND BOTTOMS,13.46,2022-01-11,40
2320,MENS OWN BRAND BOTTOMS,13.46,2022-01-17,63
2320,MENS OWN BRAND BOTTOMS,13.46,2022-01-18,75
2320,MENS OWN BRAND BOTTOMS,13.46,2022-01-19,28
2320,MENS OWN BRAND BOTTOMS,13.46,2022-01-20,28
2320,MENS OWN BRAND BOTTOMS,13.46,2022-01-21,40
2320,MENS OWN BRAND BOTTOMS,13.46,2022-01-22,52
2320,MENS OWN BRAND BOTTOMS,13.46,2022-01-23,17
2320,MENS OWN BRAND BOTTOMS,27.88,2022-01-24,40
2320,MENS OWN BRAND BOTTOMS,27.88,2022-01-25,17
2320,MENS OWN BRAND BOTTOMS,27.88,2022-01-26,75
2320,MENS OWN BRAND BOTTOMS,27.88,2022-01-27,52
2320,MENS OWN BRAND BOTTOMS,27.88,2022-01-28,92
2320,MENS OWN BRAND BOTTOMS,27.88,2022-01-29,75
2320,MENS OWN BRAND BOTTOMS,0.0,2022-01-30,121
2320,MENS OWN BRAND BOTTOMS,32.69,2022-01-31,46
2320,MENS OWN BRAND BOTTOMS,32.69,2022-02-01,17
2320,MENS OWN BRAND BOTTOMS,32.69,2022-02-02,63
2320,MENS OWN BRAND BOTTOMS,32.69,2022-02-03,63
2320,MENS OWN BRAND BOTTOMS,32.69,2022-02-04,34
2320,MENS OWN BRAND BOTTOMS,32.69,2022-02-05,28
2320,MENS OWN BRAND BOTTOMS,32.69,2022-02-06,92
2320,MENS OWN BRAND BOTTOMS,32.69,2022-02-07,63
2320,MENS OWN BRAND BOTTOMS,32.69,2022-02-08,52
2320,MENS OWN BRAND BOTTOMS,37.5,2022-02-09,57
2320,MENS OWN BRAND BOTTOMS,37.5,2022-02-10,46
2320,MENS OWN BRAND BOTTOMS,37.5,2022-02-11,52
2320,MENS OWN BRAND BOTTOMS,0.0,2022-02-12,34
2320,MENS OWN BRAND BOTTOMS,0.0,2022-02-13,11
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-14,34
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-15,34
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-16,34
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-17,28
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-18,57
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-19,11
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-20,34
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-21,23
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-22,40
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-23,57
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-24,28
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-25,17
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-26,17
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-27,40
2320,MENS OWN BRAND BOTTOMS,7.14,2022-02-28,17
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-01,46
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-02,23
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-03,46
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-04,0
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-05,34
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-06,52
2320,MENS OWN BRAND BOTTOMS,33.04,2022-03-07,52
2320,MENS OWN BRAND BOTTOMS,33.04,2022-03-08,46
2320,MENS OWN BRAND BOTTOMS,33.04,2022-03-09,104
2320,MENS OWN BRAND BOTTOMS,33.04,2022-03-10,40
2320,MENS OWN BRAND BOTTOMS,33.04,2022-03-11,86
2320,MENS OWN BRAND BOTTOMS,33.04,2022-03-12,57
2320,MENS OWN BRAND BOTTOMS,33.04,2022-03-13,69
2320,MENS OWN BRAND BOTTOMS,19.64,2022-03-14,52
2320,MENS OWN BRAND BOTTOMS,19.64,2022-03-15,40
2320,MENS OWN BRAND BOTTOMS,19.64,2022-03-16,46
2320,MENS OWN BRAND BOTTOMS,19.64,2022-03-17,46
2320,MENS OWN BRAND BOTTOMS,19.64,2022-03-18,46
2320,MENS OWN BRAND BOTTOMS,19.64,2022-03-19,40
2320,MENS OWN BRAND BOTTOMS,19.64,2022-03-20,104
2320,MENS OWN BRAND BOTTOMS,19.64,2022-03-21,40
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-22,28
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-23,40
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-24,40
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-25,23
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-26,11
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-27,28
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-28,69
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-29,40
2320,MENS OWN BRAND BOTTOMS,7.14,2022-03-30,34
2320,MENS OWN BRAND BOTTOMS,0.0,2022-03-31,23
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-01,40
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-02,17
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-03,63
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-04,28
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-05,40
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-06,40
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-07,46
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-08,11
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-09,23
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-10,69
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-11,75
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-12,17
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-13,46
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-14,23
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-15,23
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-16,40
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-17,75
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-18,28
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-19,23
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-20,40
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-21,40
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-22,46
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-23,75
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-24,86
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-25,75
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-26,86
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-27,46
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-28,52
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-29,57
2320,MENS OWN BRAND BOTTOMS,0.0,2022-04-30,52
2320,MENS OWN BRAND BOTTOMS,0.0,2022-05-01,40
2320,MENS OWN BRAND BOTTOMS,0.0,2022-05-02,98
2320,MENS OWN BRAND BOTTOMS,0.0,2022-05-03,69
2320,MENS OWN BRAND BOTTOMS,0.0,2022-05-04,28
2320,MENS OWN BRAND BOTTOMS,0.0,2022-05-05,46
2320,MENS OWN BRAND BOTTOMS,0.0,2022-05-06,40
