department_desc,avg_elasticity,total_orders,avg_discount,elastic_products_count,type,product_number
MENS OWN BRAND FOOTWEAR,1.3509933774834422,143,15.806451612903226,,product,1400.0
MENS BRANDED FOOTWEAR,1.596795832893392,75,21.362903225806452,,product,1403.0
MENS BRANDED FOOTWEAR,4.716276478008029,29,26.290322580645157,,product,1404.0
MENS BRANDED FOOTWEAR,16.909090909090924,70,29.35483870967742,,product,1405.0
MENS OWN BRAND FOOTWEAR,3.472516266295452,25,17.92459139784946,,product,1406.0
MENS BRANDED FOOTWEAR,2.862068965517242,4,13.333333333333334,,product,1408.0
MENS OWN BRAND FOOTWEAR,5.313410923583099,5422,8.444580645161288,,product,1412.0
MENS OWN BRAND FOOTWEAR,8.293603121260896,1305,13.701743983614952,,product,1413.0
MENS OWN BRAND FOOTWEAR,11.714223821550044,1585,8.814913978494623,,product,1414.0
MENS BRANDED FOOTWEAR,1.5609756097560983,50,4.838709677419355,,product,1416.0
MENS OWN BRAND FOOTWEAR,1.4257812500000002,35,19.1232,,product,1417.0
MENS OWN BRAND FOOTWEAR,26.92452798286496,426,26.694126984126985,,product,1418.0
MENS OWN BRAND FOOTWEAR,1.2450933078099373,266,14.884056451612903,,product,1419.0
MENS OWN BRAND FOOTWEAR,1.56643074835341,424,28.416363636363634,,product,1420.0
MENS OWN BRAND FOOTWEAR,1.677084888218741,356,29.279103174603176,,product,1421.0
MENS OWN BRAND FOOTWEAR,1.5982341887145302,487,27.905324675324675,,product,1422.0
MENS OWN BRAND FOOTWEAR,2.1871076936887386,168,29.012133333333335,,product,1423.0
MENS OWN BRAND FOOTWEAR,24.998591402617812,455,33.16859164222874,,product,1424.0
MENS OWN BRAND FOOTWEAR,3.5379120879120878,31,51.82516666666667,,product,1425.0
MENS OWN BRAND FOOTWEAR,2.6386400869658417,88,35.053763440860216,,product,1426.0
MENS BRANDED CLOTHING,2.240093499554764,47,23.281739130434783,,product,1428.0
MENS BRANDED CLOTHING,35.57860824742332,146,20.148387096774194,,product,1429.0
MENS BRANDED CLOTHING,13.235050723156071,95,18.75241935483871,,product,1430.0
MENS BRANDED CLOTHING,1.3251028806584348,32,9.285714285714286,,product,1431.0
MENS BRANDED CLOTHING,1.3764095252600466,75,8.919354838709676,,product,1432.0
MENS BRANDED CLOTHING,7.614369501466275,116,8.0,,product,1437.0
MENS BRANDED CLOTHING,5.277436946148603,5,20.0,,product,1440.0
MENS BRANDED CLOTHING,5.037037037037039,8,20.0,,product,1443.0
MENS BRANDED CLOTHING,4.376713189991199,12,17.5,,product,1444.0
MENS BRANDED CLOTHING,5.927366447985004,55,22.857142857142858,,product,1446.0
MENS BRANDED CLOTHING,1.069705912282487,25,3.75,,product,1449.0
MENS BRANDED CLOTHING,1.305263157894737,165,10.0,,product,1450.0
MENS BRANDED CLOTHING,1.0262166900582905,366,10.14423076923077,,product,1452.0
MENS BRANDED CLOTHING,1.2296197052458002,22,5.0,,product,1453.0
MENS BRANDED CLOTHING,40.138452050570415,124,22.258064516129032,,product,1460.0
MENS BRANDED CLOTHING,1.224431286475082,154,8.271889400921658,,product,1461.0
MENS BRANDED CLOTHING,5.489517927603362,71,6.0,,product,1463.0
MENS BRANDED CLOTHING,9.117647058823525,0,22.258064516129032,,product,1464.0
MENS BRANDED CLOTHING,13.689215686274478,48,20.241935483870968,,product,1466.0
MENS BRANDED CLOTHING,47.33035714285714,179,29.032258064516128,,product,1467.0
MENS BRANDED CLOTHING,14.973834580142828,377,21.370967741935484,,product,1468.0
MENS BRANDED CLOTHING,5.856845412039741,185,13.252688172043012,,product,1472.0
MENS BRANDED CLOTHING,1.4000929555833974,34,14.03225806451613,,product,1473.0
MENS BRANDED CLOTHING,1.2320876540794365,96,14.03225806451613,,product,1475.0
MENS BRANDED CLOTHING,1.4475752972180902,363,25.241935483870968,,product,1478.0
MENS BRANDED CLOTHING,9.022222222222211,16,21.849285714285713,,product,1481.0
MENS BRANDED CLOTHING,1.4517544207854731,60,2.481452112903226,,product,1483.0
MENS BRANDED CLOTHING,2.163055411105333,68,18.548387096774192,,product,1485.0
MENS BRANDED CLOTHING,1.151035044824776,45,7.096774193548387,,product,1489.0
MENS BRANDED CLOTHING,2.9613948969678376,629,10.661290322580644,,product,1491.0
MENS BRANDED CLOTHING,48.979995449088186,182,11.20967741935484,,product,1492.0
MENS BRANDED CLOTHING,1.3053378126166482,73,10.0,,product,1496.0
MENS BRANDED CLOTHING,1.068796068796069,336,28.96551724137931,,product,1500.0
MENS BRANDED CLOTHING,8.509803921568626,330,26.451612903225808,,product,1501.0
MENS BRANDED CLOTHING,5.189294403892943,101,9.35483870967742,,product,1502.0
MENS BRANDED CLOTHING,59.79007049683482,469,23.548387096774192,,product,1504.0
MENS BRANDED CLOTHING,4.1980085348506435,66,9.03225806451613,,product,1505.0
MENS BRANDED CLOTHING,4.952127659574469,149,26.785714285714285,,product,1508.0
MENS BRANDED CLOTHING,8.192464327503151,30,26.129032258064516,,product,1513.0
MENS BRANDED CLOTHING,1.836,21,14.03225806451613,,product,1514.0
MENS BRANDED CLOTHING,2.0834914611005697,32,14.67741935483871,,product,1515.0
MENS BRANDED CLOTHING,7.085714285714285,36,17.741935483870968,,product,1517.0
MENS OWN BRAND KNITWEAR,4.761904761904765,10,60.0,,product,1518.0
MENS OWN BRAND BOTTOMS,3.766985537555103,877,25.2560582010582,,product,1526.0
MENS OWN BRAND TOPS,2.3238095238095235,4,5.0,,product,1527.0
MENS OWN BRAND BOTTOMS,1.1582711442786071,260,15.998399999999998,,product,1530.0
MENS OWN BRAND BOTTOMS,12.774353247277581,895,43.35670634920635,,product,1531.0
MENS OWN BRAND BOTTOMS,3.441000212216595,1383,30.65075738916256,,product,1532.0
MENS OWN BRAND BOTTOMS,2.397833576573441,437,24.604742857142856,,product,1533.0
MENS OWN BRAND BOTTOMS,5.297902268999218,278,22.906908794162824,,product,1534.0
MENS OWN BRAND BOTTOMS,19.151198591373028,321,31.469354838709677,,product,1535.0
MENS OWN BRAND BOTTOMS,12.067604842051042,646,31.16,,product,1536.0
MENS OWN BRAND BOTTOMS,18.16035846174006,1545,56.9184126984127,,product,1537.0
MENS OWN BRAND TOPS,8.02158288584451,92,45.726129032258065,,product,1538.0
MENS OWN BRAND TOPS,1.4684656477590607,60,11.669,,product,1539.0
MENS OWN BRAND TOPS,5.8293352315172795,3949,17.781600955794506,,product,1540.0
MENS OWN BRAND TOPS,14.844907407407408,530,70.0,,product,1541.0
MENS OWN BRAND TOPS,6.964488497643519,2930,28.335,,product,1542.0
MENS OWN BRAND TOPS,2.097608140666993,5,16.67,,product,1544.0
MENS OWN BRAND TOPS,2.8480089314637427,491,33.33,,product,1545.0
MENS OWN BRAND TOPS,10.781678810048009,2019,12.008134920634921,,product,1546.0
MENS OWN BRAND TOPS,1.8496621621621616,330,15.0,,product,1549.0
MENS OWN BRAND TOPS,6.64901276510064,617,34.047666666666665,,product,1551.0
MENS OWN BRAND TOPS,1.4864594389730414,1335,21.004521072796933,,product,1552.0
MENS OWN BRAND TOPS,1.0009748499774063,143,6.467999999999999,,product,1553.0
MENS OWN BRAND TOPS,10.140068886337525,35,30.68548387096774,,product,1554.0
MENS OWN BRAND TOPS,1.0424007060900262,978,31.071428571428573,,product,1555.0
MENS OWN BRAND TOPS,12.970935675336571,35,30.658148148148147,,product,1556.0
MENS OWN BRAND TOPS,2.4419135386554798,931,31.071428571428573,,product,1557.0
MENS OWN BRAND TOPS,4.496907400961794,930,18.17629032258065,,product,1558.0
MENS OWN BRAND TOPS,31.334398114498914,294,34.73310291858679,,product,1559.0
MENS OWN BRAND TOPS,7.919125602147634,1383,25.377777777777776,,product,1560.0
MENS OWN BRAND TOPS,1.687994641459887,463,2.7419354838709675,,product,1561.0
MENS OWN BRAND TOPS,1.4806362777008684,929,19.08420668253968,,product,1562.0
MENS OWN BRAND TOPS,21.441304981066125,10,32.10041666666667,,product,1570.0
MENS OWN BRAND OUTERWEAR,8.859061579244676,85,33.027741935483874,,product,1571.0
MENS OWN BRAND OUTERWEAR,1.3090909090909093,72,6.017916666666667,,product,1572.0
MENS BRANDED CLOTHING,57.33745166110055,62,22.2955,,product,1573.0
MENS BRANDED CLOTHING,1.3148948159278744,69,26.61,,product,1574.0
MENS BRANDED CLOTHING,45.42563114917166,551,53.1326164874552,,product,1577.0
MENS OWN BRAND FOOTWEAR,1.159622773314705,1239,12.5,,product,1578.0
MENS OWN BRAND BOTTOMS,1.9836880055681938,3591,19.34257296466974,,product,1584.0
MENS OWN BRAND BOTTOMS,5.622857142857143,193,3.57,,product,1585.0
MENS OWN BRAND BOTTOMS,12.691891291674752,36,12.716666666666667,,product,1586.0
MENS OWN BRAND BOTTOMS,1.348095083034842,16,13.166666666666666,,product,1587.0
MENS OWN BRAND BOTTOMS,7.013888888888887,142,9.639000000000001,,product,1588.0
MENS OWN BRAND BOTTOMS,15.967842072129784,2356,15.926666666666668,,product,1589.0
MENS OWN BRAND BOTTOMS,1.8003388165360397,48,4.708333833333333,,product,1590.0
MENS OWN BRAND BOTTOMS,49.47826268228375,1816,10.369746031746033,,product,1591.0
MENS OWN BRAND BOTTOMS,1.4176548947097978,804,17.18947619047619,,product,1592.0
MENS OWN BRAND BOTTOMS,4.425901201602138,5,21.666666666666668,,product,1593.0
MENS OWN BRAND BOTTOMS,1.4118108385561305,10,12.37992864874552,,product,1594.0
MENS OWN BRAND BOTTOMS,2.5560097838090123,121,9.084782608695651,,product,1595.0
MENS OWN BRAND BOTTOMS,4.622536485498657,685,13.57785806451613,,product,1596.0
MENS OWN BRAND BOTTOMS,1.0097668647931213,40,6.669999999999999,,product,1597.0
MENS OWN BRAND BOTTOMS,10.047029676393327,36,10.716666666666667,,product,1598.0
MENS OWN BRAND BOTTOMS,7.993611885805684,1305,13.310092165898617,,product,1602.0
MENS OWN BRAND BOTTOMS,7.481240081243997,682,16.116785714285715,,product,1603.0
MENS OWN BRAND BOTTOMS,1.2732095490716182,10,3.45,,product,1604.0
MENS OWN BRAND BOTTOMS,6.779445296555396,127,19.403778801843316,,product,1605.0
MENS OWN BRAND BOTTOMS,16.70623690404967,1588,32.026518246985994,,product,1606.0
MENS OWN BRAND BOTTOMS,2.0550775086447315,494,25.799529569892474,,product,1607.0
MENS OWN BRAND BOTTOMS,9.858555133079728,32,54.43285714285714,,product,1609.0
MENS OWN BRAND BOTTOMS,11.280225115040393,436,17.570690476190478,,product,1611.0
MENS OWN BRAND BOTTOMS,1.4042568360345273,31,36.182903225806456,,product,1612.0
MENS OWN BRAND BOTTOMS,49.30775233637507,192,30.22024731182796,,product,1613.0
MENS OWN BRAND BOTTOMS,1.6563186553184175,84,8.845238095238095,,product,1614.0
MENS OWN BRAND BOTTOMS,59.710742713819855,194,27.39966666666667,,product,1615.0
MENS OWN BRAND BOTTOMS,14.749959978923204,30,27.527930107526885,,product,1616.0
MENS OWN BRAND BOTTOMS,1.7033976344745554,262,28.242983870967745,,product,1617.0
MENS OWN BRAND BOTTOMS,1.966203703703703,497,11.935483870967742,,product,1618.0
MENS OWN BRAND BOTTOMS,18.26119503098315,20,27.74662365591398,,product,1620.0
MENS OWN BRAND BOTTOMS,4.806916426512968,60,20.473118279569892,,product,1623.0
MENS OWN BRAND BOTTOMS,1.2312326121444832,10,12.333333333333334,,product,1624.0
MENS OWN BRAND BOTTOMS,2.388943180231747,275,13.548387096774194,,product,1625.0
MENS OWN BRAND BOTTOMS,1.2301587301587302,0,2.338709677419355,,product,1626.0
MENS OWN BRAND BOTTOMS,106.64492568839545,174,60.645161290322584,,product,1628.0
MENS OWN BRAND BOTTOMS,16.58302828618968,36,63.33,,product,1629.0
MENS OWN BRAND BOTTOMS,3.1428571428571432,0,20.0,,product,1630.0
MENS OWN BRAND BOTTOMS,5.7081300166018245,20,39.03366666666667,,product,1632.0
MENS BRANDED FOOTWEAR,2.110587999599319,48,5.5,,product,1634.0
MENS OWN BRAND TOPS,1.0624856763074666,4,9.09,,product,1637.0
MENS OWN BRAND TOPS,2.7229363993764135,269,12.242177419354839,,product,1638.0
MENS OWN BRAND TOPS,3.0190702970166807,40,30.30033333333333,,product,1639.0
MENS OWN BRAND BOTTOMS,9.726190476190478,4,62.5,,product,1641.0
MENS OWN BRAND BOTTOMS,37.76470588235308,26,70.0,,product,1642.0
MENS OWN BRAND BOTTOMS,16.333333377619002,8,24.5000005,,product,1643.0
MENS OWN BRAND BOTTOMS,26.166666666666703,41,38.0,,product,1644.0
MENS OWN BRAND BOTTOMS,6.744570384560812,65,46.99462365591398,,product,1645.0
MENS OWN BRAND TOPS,1.3174582538795334,324,44.4,,product,1647.0
MENS OWN BRAND BOTTOMS,1.2957020057306592,36,18.06451612903226,,product,1648.0
MENS OWN BRAND TOPS,2.2266198440552434,892,24.73225806451613,,product,1649.0
MENS OWN BRAND TOPS,1.1033320969337288,699,1.25,,product,1650.0
MENS OWN BRAND TOPS,4.412801977750236,1589,14.341941030892643,,product,1651.0
MENS OWN BRAND TOPS,9.553318077803185,46,17.333333333333332,,product,1652.0
MENS OWN BRAND TOPS,1.1132899634942977,1495,26.009285714285717,,product,1653.0
MENS OWN BRAND TOPS,2.92060121004231,1338,22.59437788018433,,product,1654.0
MENS OWN BRAND TOPS,2.722602730136255,4101,25.22231111111111,,product,1655.0
MENS OWN BRAND TOPS,3.9852497107141414,1364,34.27948214285714,,product,1656.0
MENS OWN BRAND TOPS,3.317215045387076,263,46.14741935483871,,product,1657.0
MENS OWN BRAND TOPS,5.294433830722992,155,16.72531746031746,,product,1658.0
MENS OWN BRAND TOPS,3.959659377709429,352,24.601459394453876,,product,1659.0
MENS OWN BRAND TOPS,9.121774652759848,111,42.7173874950219,,product,1660.0
MENS OWN BRAND TOPS,43.651340117705736,1561,39.16196370967742,,product,1661.0
MENS OWN BRAND TOPS,8.172744219954629,823,14.69362724014337,,product,1662.0
MENS OWN BRAND TOPS,1.9968,233,3.3333333333333335,,product,1664.0
MENS OWN BRAND TOPS,2.0567224322682733,2096,24.0,,product,1665.0
MENS OWN BRAND TOPS,4.990174119070589,318,31.80061539938556,,product,1666.0
MENS OWN BRAND TOPS,8.574722224313385,3478,34.77481612903226,,product,1667.0
MENS OWN BRAND TOPS,6.627473035076827,3206,31.026005495818403,,product,1668.0
MENS OWN BRAND TOPS,1.113423260798576,144,10.476190476190476,,product,1669.0
MENS OWN BRAND TOPS,17.438199129281603,129,39.18103448275862,,product,1670.0
MENS OWN BRAND TOPS,21.955465850955957,224,39.85433333333334,,product,1671.0
MENS OWN BRAND TOPS,1.104230477224157,1224,47.69391304347826,,product,1672.0
MENS OWN BRAND TOPS,136.66973136220457,1204,16.00945246179966,,product,1674.0
MENS OWN BRAND BOTTOMS,90.15008920309697,1194,31.898666666666667,,product,1676.0
MENS OWN BRAND BOTTOMS,5.2218079821035825,380,35.142272727272726,,product,1677.0
MENS OWN BRAND BOTTOMS,2.8608383986143004,85,12.384333333333334,,product,1678.0
MENS OWN BRAND BOTTOMS,8.146534059958892,935,34.903627450980395,,product,1679.0
MENS OWN BRAND BOTTOMS,2.0892501611482026,35,8.184999999999999,,product,1680.0
MENS OWN BRAND BOTTOMS,9.392373919716151,57,11.34047619047619,,product,1681.0
MENS OWN BRAND BOTTOMS,1.7558945416244078,174,25.70250896057348,,product,1682.0
MENS OWN BRAND BOTTOMS,7.2891026649757436,243,10.807971014492756,,product,1683.0
MENS OWN BRAND BOTTOMS,218.22907075713653,1659,17.235649550142636,,product,1684.0
MENS BRANDED FOOTWEAR,48.9030743268028,127,20.20935483870968,,product,1687.0
MENS OWN BRAND FOOTWEAR,1.2301072143641414,4,4.71,,product,1688.0
MENS OWN BRAND FOOTWEAR,8.28871141573481,2439,24.105622119815667,,product,1695.0
MENS OWN BRAND FOOTWEAR,1.5783686302717734,440,10.331613236559141,,product,1696.0
MENS OWN BRAND FOOTWEAR,6.001708460225922,405,18.07322580645161,,product,1697.0
MENS OWN BRAND FOOTWEAR,15.620093323026573,2173,17.74749721913237,,product,1699.0
MENS OWN BRAND TOPS,3.3513594919254412,189,33.07953917050691,,product,1701.0
MENS OWN BRAND TOPS,25.707865168539858,223,16.666666666666668,,product,1703.0
MENS OWN BRAND TOPS,3.3654319768623404,236,13.557027649769585,,product,1704.0
MENS OWN BRAND TOPS,7.366003841373857,376,13.378456221198157,,product,1705.0
MENS OWN BRAND TOPS,5.852261882038559,312,16.964285714285715,,product,1706.0
MENS OWN BRAND TOPS,1.7044892903188917,70,44.6841935483871,,product,1707.0
MENS OWN BRAND TOPS,2.897708842464424,768,21.410714285714285,,product,1708.0
MENS OWN BRAND FOOTWEAR,1.2135742603454442,158,13.566740740740741,,product,1709.0
MENS OWN BRAND FOOTWEAR,3.5231209272472483,215,28.268543010752687,,product,1710.0
MENS OWN BRAND FOOTWEAR,19.363046295492367,166,28.23316931216931,,product,1711.0
MENS OWN BRAND FOOTWEAR,7.421496260564911,578,26.22274551971326,,product,1712.0
MENS OWN BRAND FOOTWEAR,132.19881367062823,451,30.161382795698927,,product,1713.0
MENS OWN BRAND FOOTWEAR,29.737954466425947,120,32.25032258064516,,product,1714.0
MENS OWN BRAND FOOTWEAR,25.83031971053068,728,38.89593838539,,product,1715.0
MENS OWN BRAND FOOTWEAR,2.5230641134973775,20,26.969032258064516,,product,1716.0
MENS OWN BRAND FOOTWEAR,3.98826984056335,806,26.225135314995562,,product,1717.0
MENS OWN BRAND FOOTWEAR,6.743240941988848,130,37.69037365591398,,product,1718.0
MENS OWN BRAND FOOTWEAR,6.004053900305199,439,32.21961744751664,,product,1719.0
MENS OWN BRAND FOOTWEAR,2.8846222945431634,309,23.98355224403927,,product,1720.0
MENS OWN BRAND FOOTWEAR,16.19552497086628,1061,51.02956703971911,,product,1721.0
MENS OWN BRAND FOOTWEAR,11.346286466151774,340,35.766563780937595,,product,1722.0
MENS OWN BRAND FOOTWEAR,135.28421052631552,160,29.464285714285715,,product,1723.0
MENS OWN BRAND FOOTWEAR,3.7388181942388017,331,26.140854070660524,,product,1724.0
MENS OWN BRAND FOOTWEAR,5.633875986545229,79,30.76008064516129,,product,1726.0
MENS OWN BRAND FOOTWEAR,3.6569729373838404,93,43.55107142857143,,product,1727.0
MENS OWN BRAND FOOTWEAR,17.57927092789336,237,38.58400793650794,,product,1728.0
MENS OWN BRAND FOOTWEAR,7.7599253236273364,196,45.12858333333334,,product,1729.0
MENS OWN BRAND FOOTWEAR,5.534281507904196,384,41.99391577060931,,product,1730.0
MENS OWN BRAND FOOTWEAR,64.63536880219132,143,34.58052729528536,,product,1731.0
MENS OWN BRAND FOOTWEAR,7.149815847759601,121,34.97326320710612,,product,1732.0
MENS OWN BRAND FOOTWEAR,27.267337519420863,29,20.27405376344086,,product,1733.0
MENS OWN BRAND FOOTWEAR,9.899999999999999,38,20.0,,product,1734.0
MENS OWN BRAND FOOTWEAR,6.071524697200342,77,31.318709677419356,,product,1735.0
MENS OWN BRAND FOOTWEAR,5.114921399594321,30,31.119032258064518,,product,1737.0
MENS OWN BRAND FOOTWEAR,4.236005594773426,673,34.346935483870965,,product,1738.0
MENS OWN BRAND FOOTWEAR,2.9464184684494135,134,28.980709677419355,,product,1739.0
MENS OWN BRAND FOOTWEAR,1.7949820575008024,52,15.093591397849464,,product,1742.0
MENS OWN BRAND FOOTWEAR,8.995342175238136,100,43.469838709677425,,product,1743.0
MENS OWN BRAND FOOTWEAR,585.2931881398887,144,39.81,,product,1746.0
MENS BRANDED CLOTHING,22.04963895074057,72,26.772730414746544,,product,1748.0
MENS BRANDED CLOTHING,6.523716883843001,284,17.377225806451612,,product,1749.0
MENS BRANDED CLOTHING,10.706199767914933,1808,26.06789460002363,,product,1750.0
MENS BRANDED CLOTHING,2.4599950265864945,1132,43.51190476190476,,product,1751.0
MENS BRANDED CLOTHING,1.862517110087531,25,15.2,,product,1753.0
MENS BRANDED CLOTHING,1.1456647318674968,160,3.3350005,,product,1755.0
MENS BRANDED CLOTHING,4.416666666666661,35,38.4,,product,1756.0
MENS BRANDED CLOTHING,4.8976050574887795,470,3.7824675324675323,,product,1759.0
MENS BRANDED CLOTHING,4.464169634168743,952,37.5463287250384,,product,1760.0
MENS BRANDED CLOTHING,1.1241830065359477,25,6.666666666666667,,product,1761.0
MENS BRANDED CLOTHING,3.5032664108512646,70,46.758620689655174,,product,1762.0
MENS BRANDED CLOTHING,3.1462168266516106,116,17.14761904761905,,product,1763.0
MENS BRANDED CLOTHING,23.64833299830897,2760,20.155222734254995,,product,1764.0
MENS BRANDED CLOTHING,1.088776925828127,84,2.0370375370370373,,product,1765.0
MENS BRANDED CLOTHING,24.992307692307612,40,22.5,,product,1767.0
MENS BRANDED CLOTHING,35.26127880558284,122,25.357142857142858,,product,1768.0
MENS BRANDED CLOTHING,1.0000000541666696,0,1e-06,,product,1769.0
MENS BRANDED CLOTHING,4.750549867273418,898,50.0,,product,1770.0
MENS BRANDED CLOTHING,1.8308605412306802,1311,27.5200119474313,,product,1771.0
MENS BRANDED CLOTHING,30.4144864167444,80,27.173548387096773,,product,1772.0
MENS BRANDED CLOTHING,1.224489795918367,25,23.329666666666665,,product,1773.0
MENS BRANDED CLOTHING,1.1393679500326277,25,1.0714285714285714,,product,1774.0
MENS BRANDED CLOTHING,3.172241292698243,746,24.96159579667644,,product,1775.0
MENS BRANDED CLOTHING,745.34989986027,695,34.60235125448029,,product,1778.0
